0	0.00365579	11	11	7.97231	11	10.9189	8	10.9189	11	8	5029	5705	0.972305	5704	5705	0.918854	5679	5705	0.918854
1	0.180682	11	11.0411	7.95889	10.6464	11.3536	8	11	12	7.75658	5030	5705	0.958893	5680	5705	0.646446	5030	5706	0.756577
2	0.218137	11	12	7.75658	10.6464	11.3536	8	10.3787	12	8	5030	5706	0.756577	5680	5705	0.646446	5680	5706	0.378677
3	0.00184442	11	11	7.97231	10.9189	11	8	11	11.0411	7.95889	5029	5705	0.972305	5679	5705	0.918854	5030	5705	0.958893
4	0.0219524	11	11.0411	7.95889	10.9189	11	8	10.6464	11.3536	8	5030	5705	0.958893	5679	5705	0.918854	5680	5705	0.646446
5	0.264531	11	12.2638	7.73615	10.3274	12.6726	8	11	13	7.75658	5031	5706	0.736153	5681	5706	0.327393	5031	5707	0.756577
6	0.109414	11	13	7.75658	10.3274	12.6726	8	10.3787	13	8	5031	5707	0.756577	5681	5706	0.327393	5681	5707	0.378677
7	0.0882618	11	12	7.75658	10.3787	12	8	11	12.2638	7.73615	5030	5706	0.756577	5680	5706	0.378677	5031	5706	0.736153
8	0.233354	11	12.2638	7.73615	10.3787	12	8	10.3274	12.6726	8	5031	5706	0.736153	5680	5706	0.378677	5681	5706	0.327393
9	0.19467	11	13.2157	7.7843	10.5423	13.4577	8	11	14	7.97231	5032	5707	0.784302	5682	5707	0.542259	5032	5708	0.972305
10	0.0238249	11	14	7.97231	10.5423	13.4577	8	10.9189	14	8	5032	5708	0.972305	5682	5707	0.542259	5682	5708	0.918854
11	0.0724819	11	13	7.75658	10.3787	13	8	11	13.2157	7.7843	5031	5707	0.756577	5681	5707	0.378677	5032	5707	0.784302
12	0.135143	11	13.2157	7.7843	10.3787	13	8	10.5423	13.4577	8	5032	5707	0.784302	5681	5707	0.378677	5682	5707	0.542259
13	0.0013765	11	14.0208	7.97924	10.9589	14.0411	8	11	14.0811	8	5033	5708	0.979237	5683	5708	0.958893	5708	5709	0.0811386
14	0.000933516	11	14	7.97231	10.9189	14	8	11	14.0208	7.97924	5032	5708	0.972305	5682	5708	0.918854	5033	5708	0.979237
15	0.00138667	11	14.0208	7.97924	10.9189	14	8	10.9589	14.0411	8	5033	5708	0.979237	5682	5708	0.918854	5683	5708	0.958893
16	0.326052	12	11	7.75658	12	10.3787	8	11.0411	11	7.95889	5055	5731	0.756577	5730	5731	0.378677	5055	5705	0.958893
17	0.0738581	11.0411	11	7.95889	12	10.3787	8	11.3535	10.6465	8	5055	5705	0.958893	5730	5731	0.378677	5705	5730	0.35355
18	0.00184442	11	11	7.97231	11.0411	11	7.95889	11	10.9189	8	5029	5705	0.972305	5055	5705	0.958893	5704	5705	0.918854
19	0.0219521	11.0411	11	7.95889	11.3535	10.6465	8	11	10.9189	8	5055	5705	0.958893	5705	5730	0.35355	5704	5705	0.918854
20	0.00093051	11	11	7.97231	11	11.0411	7.95889	11.0411	11	7.95889	5029	5705	0.972305	5030	5705	0.958893	5055	5705	0.958893
21	0.225959	11.3371	12	7.66288	12	12	7.55025	12	11.3371	7.66288	5056	5706	0.66288	5056	5732	0.550247	5056	5731	0.66288
22	0.0403055	11.0411	11	7.95889	11.0774	11.0774	7.92265	12	11	7.75658	5055	5705	0.958893	5056	5705	0.922649	5055	5731	0.756577
23	0.164484	12	11	7.75658	11.0774	11.0774	7.92265	12	11.3371	7.66288	5055	5731	0.756577	5056	5705	0.922649	5056	5731	0.66288
24	0.00256144	11	11.0411	7.95889	11.0774	11.0774	7.92265	11.0411	11	7.95889	5030	5705	0.958893	5056	5705	0.922649	5055	5705	0.958893
25	0.171189	11	12	7.75658	11.3371	12	7.66288	11	11.0411	7.95889	5030	5706	0.756577	5056	5706	0.66288	5030	5705	0.958893
26	0.0336502	11	11.0411	7.95889	11.3371	12	7.66288	11.0774	11.0774	7.92265	5030	5705	0.958893	5056	5706	0.66288	5056	5705	0.922649
27	0.41038	11.0774	11.0774	7.92265	11.3371	12	7.66288	12	11.3371	7.66288	5056	5705	0.922649	5056	5706	0.66288	5056	5731	0.66288
28	0.0462881	11	12	7.75658	11	12.2638	7.73615	11.3371	12	7.66288	5030	5706	0.756577	5031	5706	0.736153	5056	5706	0.66288
29	0.176738	11.3371	13	7.66288	12	13	7.55025	12	12.4749	7.52512	5057	5707	0.66288	5057	5733	0.550247	5057	5732	0.525124
30	0.124193	11.3371	12	7.66288	11.3685	12.3685	7.63148	12	12	7.55025	5056	5706	0.66288	5057	5706	0.631481	5056	5732	0.550247
31	0.15204	12	12	7.55025	11.3685	12.3685	7.63148	12	12.4749	7.52512	5056	5732	0.550247	5057	5706	0.631481	5057	5732	0.525124
32	0.0686936	11	12.2638	7.73615	11.3685	12.3685	7.63148	11.3371	12	7.66288	5031	5706	0.736153	5057	5706	0.631481	5056	5706	0.66288
33	0.128835	11	13	7.75658	11.3371	13	7.66288	11	12.2638	7.73615	5031	5707	0.756577	5057	5707	0.66288	5031	5706	0.736153
34	0.123064	11	12.2638	7.73615	11.3371	13	7.66288	11.3685	12.3685	7.63148	5031	5706	0.736153	5057	5707	0.66288	5057	5706	0.631481
35	0.204287	11.3685	12.3685	7.63148	11.3371	13	7.66288	12	12.4749	7.52512	5057	5706	0.631481	5057	5707	0.66288	5057	5732	0.525124
36	0.0380245	11	13	7.75658	11	13.2157	7.7843	11.3371	13	7.66288	5031	5707	0.756577	5032	5707	0.784302	5057	5707	0.66288
37	0.305605	11.0411	14	7.95889	12	14	7.75658	12	13.394	7.60604	5058	5708	0.958893	5058	5734	0.756577	5058	5733	0.606037
38	0.0972617	11.3371	13	7.66288	11.2863	13.2863	7.7137	12	13	7.55025	5057	5707	0.66288	5058	5707	0.713699	5057	5733	0.550247
39	0.144037	12	13	7.55025	11.2863	13.2863	7.7137	12	13.394	7.60604	5057	5733	0.550247	5058	5707	0.713699	5058	5733	0.606037
40	0.0447395	11	13.2157	7.7843	11.2863	13.2863	7.7137	11.3371	13	7.66288	5032	5707	0.784302	5058	5707	0.713699	5057	5707	0.66288
41	0.0173913	11	14	7.97231	11.0411	14	7.95889	11	13.2157	7.7843	5032	5708	0.972305	5058	5708	0.958893	5032	5707	0.784302
42	0.118855	11	13.2157	7.7843	11.0411	14	7.95889	11.2863	13.2863	7.7137	5032	5707	0.784302	5058	5708	0.958893	5058	5707	0.713699
43	0.282747	11.2863	13.2863	7.7137	11.0411	14	7.95889	12	13.394	7.60604	5058	5707	0.713699	5058	5708	0.958893	5058	5733	0.606037
44	0.000470968	11	14	7.97231	11	14.0208	7.97924	11.0411	14	7.95889	5032	5708	0.972305	5033	5708	0.979237	5058	5708	0.958893
45	0.109848	12	14.182	7.81802	11.5423	14.4577	8	12	14.6213	8	5059	5734	0.818016	5709	5734	0.542259	5734	5735	0.621315
46	0.0144334	11.0411	14	7.95889	11.0275	14.0275	7.97247	12	14	7.75658	5058	5708	0.958893	5059	5708	0.972473	5058	5734	0.756577
47	0.0952674	12	14	7.75658	11.0275	14.0275	7.97247	12	14.182	7.81802	5058	5734	0.756577	5059	5708	0.972473	5059	5734	0.818016
48	0.000468666	11	14.0208	7.97924	11.0275	14.0275	7.97247	11.0411	14	7.95889	5033	5708	0.979237	5059	5708	0.972473	5058	5708	0.958893
49	0.00092058	11	14.0208	7.97924	11	14.0811	8	11.0275	14.0275	7.97247	5033	5708	0.979237	5708	5709	0.0811386	5059	5708	0.972473
50	0.181055	12	14.182	7.81802	11.0275	14.0275	7.97247	11.5423	14.4577	8	5059	5734	0.818016	5059	5708	0.972473	5709	5734	0.542259
51	0.021712	11.0275	14.0275	7.97247	11	14.0811	8	11.5423	14.4577	8	5059	5708	0.972473	5708	5709	0.0811386	5709	5734	0.542259
52	0.245701	13	11	7.75658	13	10.3787	8	12.2638	11	7.73615	5081	5757	0.756577	5756	5757	0.378677	5081	5731	0.736153
53	0.128265	12.2638	11	7.73615	13	10.3787	8	12.6726	10.3274	8	5081	5731	0.736153	5756	5757	0.378677	5731	5756	0.672604
54	0.0882618	12	11	7.75658	12.2638	11	7.73615	12	10.3787	8	5055	5731	0.756577	5081	5731	0.736153	5730	5731	0.378677
55	0.233352	12.2638	11	7.73615	12.6726	10.3274	8	12	10.3787	8	5081	5731	0.736153	5731	5756	0.672604	5730	5731	0.378677
56	0.0462881	12	11	7.75658	12	11.3371	7.66288	12.2638	11	7.73615	5055	5731	0.756577	5056	5731	0.66288	5081	5731	0.736153
57	0.176738	12.4749	12	7.52512	13	12	7.55025	13	11.3371	7.66288	5082	5732	0.525124	5082	5758	0.550247	5082	5757	0.66288
58	0.141354	12.2638	11	7.73615	12.3685	11.3685	7.63148	13	11	7.75658	5081	5731	0.736153	5082	5731	0.631481	5081	5757	0.756577
59	0.110543	13	11	7.75658	12.3685	11.3685	7.63148	13	11.3371	7.66288	5081	5757	0.756577	5082	5731	0.631481	5082	5757	0.66288
60	0.0686936	12	11.3371	7.66288	12.3685	11.3685	7.63148	12.2638	11	7.73615	5056	5731	0.66288	5082	5731	0.631481	5081	5731	0.736153
61	0.159866	12	12	7.55025	12.4749	12	7.52512	12	11.3371	7.66288	5056	5732	0.550247	5082	5732	0.525124	5056	5731	0.66288
62	0.116372	12	11.3371	7.66288	12.4749	12	7.52512	12.3685	11.3685	7.63148	5056	5731	0.66288	5082	5732	0.525124	5082	5731	0.631481
63	0.204287	12.3685	11.3685	7.63148	12.4749	12	7.52512	13	11.3371	7.66288	5082	5731	0.631481	5082	5732	0.525124	5082	5757	0.66288
64	0.113069	12	12	7.55025	12	12.4749	7.52512	12.4749	12	7.52512	5056	5732	0.550247	5057	5732	0.525124	5082	5732	0.525124
65	0.138193	12.4749	13	7.52512	13	13	7.55025	13	12.4749	7.52512	5083	5733	0.525124	5083	5759	0.550247	5083	5758	0.525124
66	0.131613	12.4749	12	7.52512	12.5	12.5	7.5	13	12	7.55025	5082	5732	0.525124	5083	5732	0.5	5082	5758	0.550247
67	0.119019	13	12	7.55025	12.5	12.5	7.5	13	12.4749	7.52512	5082	5758	0.550247	5083	5732	0.5	5083	5758	0.525124
68	0.124969	12	12.4749	7.52512	12.5	12.5	7.5	12.4749	12	7.52512	5057	5732	0.525124	5083	5732	0.5	5082	5732	0.525124
69	0.125001	12	13	7.55025	12.4749	13	7.52512	12	12.4749	7.52512	5057	5733	0.550247	5083	5733	0.525124	5057	5732	0.525124
70	0.125631	12	12.4749	7.52512	12.4749	13	7.52512	12.5	12.5	7.5	5057	5732	0.525124	5083	5733	0.525124	5083	5732	0.5
71	0.125033	12.5	12.5	7.5	12.4749	13	7.52512	13	12.4749	7.52512	5083	5732	0.5	5083	5733	0.525124	5083	5758	0.525124
72	0.0946047	12	13	7.55025	12	13.394	7.60604	12.4749	13	7.52512	5057	5733	0.550247	5058	5733	0.606037	5083	5733	0.525124
73	0.22993	12.2638	14	7.73615	13	14	7.75658	13	13.394	7.60604	5084	5734	0.736153	5084	5760	0.756577	5084	5759	0.606037
74	0.110293	12.4749	13	7.52512	12.4149	13.4149	7.58514	13	13	7.55025	5083	5733	0.525124	5084	5733	0.585144	5083	5759	0.550247
75	0.116507	13	13	7.55025	12.4149	13.4149	7.58514	13	13.394	7.60604	5083	5759	0.550247	5084	5733	0.585144	5084	5759	0.606037
76	0.0876229	12	13.394	7.60604	12.4149	13.4149	7.58514	12.4749	13	7.52512	5058	5733	0.606037	5084	5733	0.585144	5083	5733	0.525124
77	0.0826124	12	14	7.75658	12.2638	14	7.73615	12	13.394	7.60604	5058	5734	0.756577	5084	5734	0.736153	5058	5733	0.606037
78	0.126733	12	13.394	7.60604	12.2638	14	7.73615	12.4149	13.4149	7.58514	5058	5733	0.606037	5084	5734	0.736153	5084	5733	0.585144
79	0.175851	12.4149	13.4149	7.58514	12.2638	14	7.73615	13	13.394	7.60604	5084	5733	0.585144	5084	5734	0.736153	5084	5759	0.606037
80	0.0254074	12	14	7.75658	12	14.182	7.81802	12.2638	14	7.73615	5058	5734	0.756577	5059	5734	0.818016	5084	5734	0.736153
